"llaveho","c_ingxtrab","ingxtrab","c_ingxrnta","ingxrnta","c_ingxinv","ingxinv","c_otrosing","otrosing","ing_total","tipo_ing","destiping"
"0002797191",1,31200,0,0,0,0,0,0,31200,1,"Con Ingreso Positivo"
"0002798011",1,10400,0,0,0,0,1,15300,25700,1,"Con Ingreso Positivo"
"0002798021",1,26000,0,0,0,0,1,54000,80000,1,"Con Ingreso Positivo"
"0002798031",1,31200,0,0,0,0,1,54000,85200,1,"Con Ingreso Positivo"
"0002798041",1,70200,0,0,0,0,1,15000,85200,1,"Con Ingreso Positivo"
"0002798051",1,91600,0,0,0,0,1,9600,101200,1,"Con Ingreso Positivo"
"0002798061",1,36400,0,0,0,0,1,4320,40720,1,"Con Ingreso Positivo"
"0002798071",1,31200,0,0,0,0,0,0,31200,1,"Con Ingreso Positivo"
"0002798081",1,33600,0,0,0,0,0,0,33600,1,"Con Ingreso Positivo"
"0002798091",1,46800,0,0,0,0,1,31200,78000,1,"Con Ingreso Positivo"
"0002798101",1,62400,0,0,0,0,0,0,62400,1,"Con Ingreso Positivo"
"0002798111",1,31200,0,0,0,0,1,12000,43200,1,"Con Ingreso Positivo"
"0002798121",1,41600,0,0,0,0,1,50340,91940,1,"Con Ingreso Positivo"
"0002798131",1,0,0,0,0,0,1,67200,67200,1,"Con Ingreso Positivo"
"0002798141",1,92400,0,0,0,0,0,0,92400,1,"Con Ingreso Positivo"
"0002798151",1,41600,0,0,0,0,0,0,41600,1,"Con Ingreso Positivo"
"0002798171",1,52000,0,0,0,0,1,54000,106000,1,"Con Ingreso Positivo"
"0002798181",1,94800,0,0,0,0,1,64320,159120,1,"Con Ingreso Positivo"
"0002798191",1,147200,0,0,0,0,1,97200,244400,1,"Con Ingreso Positivo"
"0002798201",1,15600,0,0,0,0,1,9600,25200,1,"Con Ingreso Positivo"
"0002799011",1,114400,0,0,0,0,0,0,114400,1,"Con Ingreso Positivo"
"0002799021",1,5200,0,0,0,0,0,0,5200,1,"Con Ingreso Positivo"
"0002799031",1,78000,0,0,0,0,0,0,78000,1,"Con Ingreso Positivo"
"0002799051",1,31200,0,0,0,0,0,0,31200,1,"Con Ingreso Positivo"
"0002799061",1,114400,0,0,0,0,0,0,114400,1,"Con Ingreso Positivo"
"0002799071",1,31200,0,0,0,0,0,0,31200,1,"Con Ingreso Positivo"
"0002799081",1,1560,0,0,0,0,1,7200,8760,1,"Con Ingreso Positivo"
"0002799091",1,65000,0,0,0,0,1,216000,281000,1,"Con Ingreso Positivo"
"0002799111",1,74400,0,0,0,0,0,0,74400,1,"Con Ingreso Positivo"
"0002799112",1,0,0,0,0,0,1,52000,52000,1,"Con Ingreso Positivo"
"0002799131",1,47840,0,0,0,0,1,27300,75140,1,"Con Ingreso Positivo"
"0002799141",1,52000,0,0,0,0,1,17300,69300,1,"Con Ingreso Positivo"
"0002799171",1,136800,0,0,0,0,1,12000,148800,1,"Con Ingreso Positivo"
"0002799191",1,120000,0,0,0,0,0,0,120000,1,"Con Ingreso Positivo"
"0002799192",1,41600,0,0,0,0,1,7200,48800,1,"Con Ingreso Positivo"
"0002799201",1,65000,0,0,0,0,0,0,65000,1,"Con Ingreso Positivo"
"0002799202",1,15600,0,0,0,0,0,0,15600,1,"Con Ingreso Positivo"
"0002800011",1,216000,0,0,0,0,0,0,216000,1,"Con Ingreso Positivo"
"0002800031",1,78000,0,0,0,0,1,9600,87600,1,"Con Ingreso Positivo"
"0002800041",1,10400,0,0,0,0,1,35360,45760,1,"Con Ingreso Positivo"
"0002800051",1,48000,0,0,0,0,0,0,48000,1,"Con Ingreso Positivo"
"0002800061",1,0,0,0,0,0,1,12000,12000,1,"Con Ingreso Positivo"
"0002800071",1,57200,0,0,0,0,0,0,57200,1,"Con Ingreso Positivo"
"0002800081",1,31200,0,0,0,0,0,0,31200,1,"Con Ingreso Positivo"
"0002800091",1,346400,0,0,0,0,0,0,346400,1,"Con Ingreso Positivo"
"0002800101",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0002800111",1,10400,1,14400,0,0,0,0,24800,1,"Con Ingreso Positivo"
"0002800121",1,151200,0,0,0,0,0,0,151200,1,"Con Ingreso Positivo"
"0002800141",1,164400,0,0,0,0,1,15000,179400,1,"Con Ingreso Positivo"
"0002800151",1,72800,0,0,0,0,0,0,72800,1,"Con Ingreso Positivo"
"0002800171",1,216000,0,0,0,0,1,9600,225600,1,"Con Ingreso Positivo"
"0002801011",1,48000,0,0,0,0,0,0,48000,1,"Con Ingreso Positivo"
"0002801021",1,78000,0,0,0,0,1,9600,87600,1,"Con Ingreso Positivo"
"0002801031",1,223200,0,0,0,0,0,0,223200,1,"Con Ingreso Positivo"
"0002801041",1,0,0,0,0,0,1,120000,120000,1,"Con Ingreso Positivo"
"0002801051",1,189600,0,0,0,0,1,46500,236100,1,"Con Ingreso Positivo"
"0002802011",1,499200,0,0,0,0,0,0,499200,1,"Con Ingreso Positivo"
"0002802021",1,144000,0,0,0,0,0,0,144000,1,"Con Ingreso Positivo"
"0002802051",1,208000,0,0,0,0,0,0,208000,1,"Con Ingreso Positivo"
"0002803011",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0002804021",1,84000,0,0,0,0,0,0,84000,1,"Con Ingreso Positivo"
"0002804031",1,0,0,0,0,0,1,2400,2400,1,"Con Ingreso Positivo"
"0002804051",1,78000,0,0,0,0,0,0,78000,1,"Con Ingreso Positivo"
"0002805031",1,276400,0,0,0,0,1,15000,291400,1,"Con Ingreso Positivo"
"0002805041",1,6e+05,0,0,0,0,0,0,6e+05,1,"Con Ingreso Positivo"
"0002806011",1,90000,0,0,0,0,1,53200,143200,1,"Con Ingreso Positivo"
"0002806021",1,0,0,0,0,0,1,33600,33600,1,"Con Ingreso Positivo"
"0002806031",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0002806041",1,540000,0,0,0,0,1,3e+05,840000,1,"Con Ingreso Positivo"
"0002807011",1,0,0,0,0,0,1,64900,64900,1,"Con Ingreso Positivo"
"0002807021",1,26000,0,0,0,0,1,2000,28000,1,"Con Ingreso Positivo"
"0002807031",1,117000,0,0,0,0,1,1000,118000,1,"Con Ingreso Positivo"
"0002807051",1,208000,0,0,0,0,1,15000,223000,1,"Con Ingreso Positivo"
"0002808011",1,336000,0,0,0,0,0,0,336000,1,"Con Ingreso Positivo"
"0002808021",1,48000,0,0,0,0,1,34800,82800,1,"Con Ingreso Positivo"
"0002808031",1,480000,0,0,0,0,0,0,480000,1,"Con Ingreso Positivo"
"0002808041",1,0,0,0,0,0,1,12000,12000,1,"Con Ingreso Positivo"
"0002808051",1,0,0,0,0,0,1,86400,86400,1,"Con Ingreso Positivo"
"0002809011",1,168000,0,0,0,0,0,0,168000,1,"Con Ingreso Positivo"
"0002809021",1,118800,0,0,0,0,1,84900,203700,1,"Con Ingreso Positivo"
"0002809041",1,98800,0,0,0,0,0,0,98800,1,"Con Ingreso Positivo"
"0002809051",1,9600,0,0,0,0,1,15300,24900,1,"Con Ingreso Positivo"
"0002810011",1,0,0,0,0,0,1,516000,516000,1,"Con Ingreso Positivo"
"0002810021",1,204000,0,0,0,0,1,111300,315300,1,"Con Ingreso Positivo"
"0002810031",1,312000,0,0,0,0,0,0,312000,1,"Con Ingreso Positivo"
"0002810041",1,119600,0,0,0,0,0,0,119600,1,"Con Ingreso Positivo"
"0002811011",1,41600,0,0,0,0,0,0,41600,1,"Con Ingreso Positivo"
"0002811031",1,78000,0,0,0,0,0,0,78000,1,"Con Ingreso Positivo"
"0002811041",1,0,0,0,0,0,1,24000,24000,1,"Con Ingreso Positivo"
"0002811051",1,96000,0,0,0,0,1,365000,461000,1,"Con Ingreso Positivo"
"0002812011",1,90000,0,0,0,0,0,0,90000,1,"Con Ingreso Positivo"
"0002812031",1,312000,0,0,0,0,0,0,312000,1,"Con Ingreso Positivo"
"0002812041",1,15600,1,26400,0,0,1,15300,57300,1,"Con Ingreso Positivo"
"0002812051",1,48000,0,0,0,0,1,36000,84000,1,"Con Ingreso Positivo"
"0002813031",1,3e+05,0,0,0,0,1,15300,315300,1,"Con Ingreso Positivo"
"0002813041",1,38000,0,0,0,0,1,1560,39560,1,"Con Ingreso Positivo"
"0002813051",1,192000,0,0,0,0,1,15000,207000,1,"Con Ingreso Positivo"
"0002814021",1,0,0,0,0,0,1,30600,30600,1,"Con Ingreso Positivo"
"0002814031",1,0,0,0,0,0,1,0,0,2,"Con Ingreso cero"
"0002814041",1,72800,0,0,0,0,0,0,72800,1,"Con Ingreso Positivo"
"0002814051",1,0,0,0,0,0,1,336000,336000,1,"Con Ingreso Positivo"
"0002815011",1,3e+05,0,0,0,0,0,0,3e+05,1,"Con Ingreso Positivo"
"0002815021",1,72000,0,0,0,0,0,0,72000,1,"Con Ingreso Positivo"
"0002815031",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0002815041",1,120000,0,0,0,0,1,48000,168000,1,"Con Ingreso Positivo"
"0002815051",1,72000,0,0,0,0,1,48000,120000,1,"Con Ingreso Positivo"
"0002816011",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0002816021",1,356000,0,0,0,0,0,0,356000,1,"Con Ingreso Positivo"
"0002816031",1,144000,0,0,0,0,0,0,144000,1,"Con Ingreso Positivo"
"0002816041",1,429200,0,0,0,0,1,384000,813200,1,"Con Ingreso Positivo"
"0002817021",1,187200,0,0,0,0,1,11400,198600,1,"Con Ingreso Positivo"
"0002817031",1,480000,0,0,0,0,0,0,480000,1,"Con Ingreso Positivo"
"0002817041",1,0,0,0,0,0,1,89400,89400,1,"Con Ingreso Positivo"
"0002817051",1,140800,0,0,0,0,0,0,140800,1,"Con Ingreso Positivo"
"0002818011",1,48000,0,0,0,0,0,0,48000,1,"Con Ingreso Positivo"
"0002818021",1,192000,0,0,0,0,0,0,192000,1,"Con Ingreso Positivo"
"0002818031",1,60000,0,0,0,0,0,0,60000,1,"Con Ingreso Positivo"
"0002818041",1,0,0,0,0,0,1,24000,24000,1,"Con Ingreso Positivo"
"0002819021",1,72000,0,0,0,0,0,0,72000,1,"Con Ingreso Positivo"
"0002819031",1,42000,0,0,0,0,0,0,42000,1,"Con Ingreso Positivo"
"0002819041",1,57600,0,0,0,0,0,0,57600,1,"Con Ingreso Positivo"
"0002819051",1,117600,0,0,0,0,0,0,117600,1,"Con Ingreso Positivo"
"0002820021",1,257904,0,0,0,0,0,0,257904,1,"Con Ingreso Positivo"
"0002820031",1,24000,0,0,0,0,1,53200,77200,1,"Con Ingreso Positivo"
"0002820051",1,182000,0,0,0,0,1,12000,194000,1,"Con Ingreso Positivo"
"0002821011",1,36400,0,0,0,0,1,84000,120400,1,"Con Ingreso Positivo"
"0002821021",1,120000,0,0,0,0,0,0,120000,1,"Con Ingreso Positivo"
"0002821031",1,180000,0,0,0,0,1,14400,194400,1,"Con Ingreso Positivo"
"0002821041",1,224000,0,0,0,0,0,0,224000,1,"Con Ingreso Positivo"
"0002821051",1,310000,0,0,0,0,0,0,310000,1,"Con Ingreso Positivo"
"0002822011",1,290440,0,0,0,0,0,0,290440,1,"Con Ingreso Positivo"
"0002822021",1,408000,0,0,0,0,0,0,408000,1,"Con Ingreso Positivo"
"0002822031",1,177600,0,0,0,0,1,34080,211680,1,"Con Ingreso Positivo"
"0002822041",1,240000,0,0,0,0,0,0,240000,1,"Con Ingreso Positivo"
"0002822051",1,216000,0,0,0,0,1,24000,240000,1,"Con Ingreso Positivo"
"0002823011",1,39000,0,0,0,0,1,37800,76800,1,"Con Ingreso Positivo"
"0002823021",1,52000,0,0,0,0,0,0,52000,1,"Con Ingreso Positivo"
"0002823031",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0002823041",1,104000,0,0,0,0,0,0,104000,1,"Con Ingreso Positivo"
"0002823051",1,0,0,0,0,0,1,7200,7200,1,"Con Ingreso Positivo"
"0002824021",1,228800,0,0,0,0,1,64000,292800,1,"Con Ingreso Positivo"
"0002825011",1,324000,0,0,0,0,1,336000,660000,1,"Con Ingreso Positivo"
"0002826041",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0002826051",1,0,0,0,0,0,1,15000,15000,1,"Con Ingreso Positivo"
"0002827011",1,96000,0,0,0,0,0,0,96000,1,"Con Ingreso Positivo"
"0002827021",1,690000,0,0,0,0,0,0,690000,1,"Con Ingreso Positivo"
"0002828031",1,57200,0,0,0,0,0,0,57200,1,"Con Ingreso Positivo"
"0002829011",1,122000,1,44400,0,0,1,15300,181700,1,"Con Ingreso Positivo"
"0002829021",1,110400,0,0,0,0,1,3000,113400,1,"Con Ingreso Positivo"
"0002829031",1,24000,0,0,0,0,0,0,24000,1,"Con Ingreso Positivo"
"0002829041",1,26000,0,0,0,0,1,36000,62000,1,"Con Ingreso Positivo"
"0002829051",1,168800,0,0,0,0,0,0,168800,1,"Con Ingreso Positivo"
"0002830011",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0002830031",1,0,0,0,0,0,1,18400,18400,1,"Con Ingreso Positivo"
"0002830041",1,182000,0,0,0,0,0,0,182000,1,"Con Ingreso Positivo"
"0002831011",1,48000,0,0,0,0,1,3000,51000,1,"Con Ingreso Positivo"
"0002831031",1,24000,0,0,0,0,0,0,24000,1,"Con Ingreso Positivo"
"0002831051",1,161200,0,0,0,0,0,0,161200,1,"Con Ingreso Positivo"
"0002832021",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0002832031",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0002832041",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0002832051",1,26000,0,0,0,0,0,0,26000,1,"Con Ingreso Positivo"
"0002833021",1,156000,0,0,0,0,0,0,156000,1,"Con Ingreso Positivo"
"0002833031",1,0,0,0,0,0,1,12000,12000,1,"Con Ingreso Positivo"
"0002833041",1,180000,0,0,0,0,0,0,180000,1,"Con Ingreso Positivo"
"0002833042",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0002833051",1,0,0,0,0,0,1,144000,144000,1,"Con Ingreso Positivo"
"0002834021",1,1e+05,0,0,0,0,0,0,1e+05,1,"Con Ingreso Positivo"
"0002834031",1,135200,0,0,0,0,0,0,135200,1,"Con Ingreso Positivo"
"0002834041",1,75400,0,0,0,0,1,2000,77400,1,"Con Ingreso Positivo"
"0002834051",1,156000,0,0,0,0,1,12000,168000,1,"Con Ingreso Positivo"
"0002835011",1,244400,0,0,0,0,0,0,244400,1,"Con Ingreso Positivo"
"0002835021",1,62400,0,0,0,0,0,0,62400,1,"Con Ingreso Positivo"
"0002835031",1,62400,0,0,0,0,1,15600,78000,1,"Con Ingreso Positivo"
"0002835041",1,78000,0,0,0,0,0,0,78000,1,"Con Ingreso Positivo"
"0002835051",1,182000,0,0,0,0,1,15000,197000,1,"Con Ingreso Positivo"
"0002836011",1,46800,0,0,0,0,0,0,46800,1,"Con Ingreso Positivo"
"0002836021",1,312000,0,0,0,0,0,0,312000,1,"Con Ingreso Positivo"
"0002836031",1,120000,0,0,0,0,1,30000,150000,1,"Con Ingreso Positivo"
"0002836041",1,192000,0,0,0,0,0,0,192000,1,"Con Ingreso Positivo"
"0002837011",1,112400,0,0,0,0,0,0,112400,1,"Con Ingreso Positivo"
"0002837021",1,161200,0,0,0,0,0,0,161200,1,"Con Ingreso Positivo"
"0002837031",1,78000,0,0,0,0,0,0,78000,1,"Con Ingreso Positivo"
"0002837041",1,166400,0,0,0,0,0,0,166400,1,"Con Ingreso Positivo"
"0002837051",1,317200,0,0,0,0,1,8000,325200,1,"Con Ingreso Positivo"
"0002838011",1,230400,1,60000,0,0,1,60000,350400,1,"Con Ingreso Positivo"
"0002838031",1,78000,0,0,0,0,0,0,78000,1,"Con Ingreso Positivo"
"0002838041",1,0,0,0,0,0,1,104400,104400,1,"Con Ingreso Positivo"
"0002838051",1,96000,0,0,0,0,0,0,96000,1,"Con Ingreso Positivo"
"0002839031",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0002839051",1,145600,0,0,0,0,0,0,145600,1,"Con Ingreso Positivo"
"0002840011",1,104000,0,0,0,0,0,0,104000,1,"Con Ingreso Positivo"
"0002840021",1,18200,0,0,0,0,0,0,18200,1,"Con Ingreso Positivo"
"0002840031",1,140400,0,0,0,0,0,0,140400,1,"Con Ingreso Positivo"
"0002840041",1,364000,0,0,0,0,0,0,364000,1,"Con Ingreso Positivo"
"0002840051",1,119600,0,0,0,0,0,0,119600,1,"Con Ingreso Positivo"
"0002841021",1,432000,0,0,0,0,0,0,432000,1,"Con Ingreso Positivo"
"0002841041",1,347840,0,0,0,0,0,0,347840,1,"Con Ingreso Positivo"
"0002842011",1,0,0,0,0,0,1,96000,96000,1,"Con Ingreso Positivo"
"0002842031",1,124800,0,0,0,0,1,41600,166400,1,"Con Ingreso Positivo"
"0002842041",1,179200,0,0,0,0,0,0,179200,1,"Con Ingreso Positivo"
"0002842051",1,83200,0,0,0,0,0,0,83200,1,"Con Ingreso Positivo"
"0002843011",1,36000,0,0,0,0,1,180000,216000,1,"Con Ingreso Positivo"
"0002843031",1,132600,0,0,0,0,0,0,132600,1,"Con Ingreso Positivo"
"0002843041",1,420000,0,0,0,0,0,0,420000,1,"Con Ingreso Positivo"
"0002844011",1,176800,0,0,0,0,1,27000,203800,1,"Con Ingreso Positivo"
"0002845021",1,129200,0,0,0,0,1,10800,140000,1,"Con Ingreso Positivo"
"0002845031",1,150800,0,0,0,0,0,0,150800,1,"Con Ingreso Positivo"
"0002846021",1,240000,0,0,0,0,0,0,240000,1,"Con Ingreso Positivo"
"0002846031",1,0,0,0,0,0,1,78000,78000,1,"Con Ingreso Positivo"
"0002846041",1,0,0,0,0,0,1,47800,47800,1,"Con Ingreso Positivo"
"0002846051",1,179400,1,14400,0,0,0,0,193800,1,"Con Ingreso Positivo"
"0002847021",1,104000,0,0,0,0,0,0,104000,1,"Con Ingreso Positivo"
"0002847041",1,145600,0,0,0,0,0,0,145600,1,"Con Ingreso Positivo"
"0002848031",1,208000,0,0,0,0,0,0,208000,1,"Con Ingreso Positivo"
"0002848051",1,96000,0,0,0,0,1,21600,117600,1,"Con Ingreso Positivo"
"0002849011",1,78000,0,0,0,0,1,9600,87600,1,"Con Ingreso Positivo"
"0002849021",1,104000,0,0,0,0,1,15000,119000,1,"Con Ingreso Positivo"
"0002849031",1,168000,0,0,0,0,1,111600,279600,1,"Con Ingreso Positivo"
"0002849041",1,48000,0,0,0,0,1,52000,1e+05,1,"Con Ingreso Positivo"
"0002849051",1,260000,0,0,0,0,1,6000,266000,1,"Con Ingreso Positivo"
"0002850011",1,145600,0,0,0,0,1,84000,229600,1,"Con Ingreso Positivo"
"0002850041",1,324000,0,0,0,0,0,0,324000,1,"Con Ingreso Positivo"
"0002851021",1,260000,0,0,0,0,0,0,260000,1,"Con Ingreso Positivo"
"0002851031",1,286000,0,0,0,0,1,36000,322000,1,"Con Ingreso Positivo"
"0002851041",1,109200,0,0,0,0,0,0,109200,1,"Con Ingreso Positivo"
"0002851051",1,312000,0,0,0,0,0,0,312000,1,"Con Ingreso Positivo"
"0002852011",1,114400,0,0,0,0,0,0,114400,1,"Con Ingreso Positivo"
"0002852021",1,254800,0,0,0,0,0,0,254800,1,"Con Ingreso Positivo"
"0002852031",1,70720,0,0,0,0,1,63000,133720,1,"Con Ingreso Positivo"
"0002852041",1,182000,0,0,0,0,0,0,182000,1,"Con Ingreso Positivo"
"0002852051",1,93600,1,0,1,0,1,0,93600,1,"Con Ingreso Positivo"
"0002853011",1,76800,0,0,0,0,1,5400,82200,1,"Con Ingreso Positivo"
"0002853031",1,20800,0,0,0,0,1,15600,36400,1,"Con Ingreso Positivo"
"0002853041",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0002853051",1,104000,0,0,0,0,0,0,104000,1,"Con Ingreso Positivo"
"0002854041",1,130000,0,0,0,0,0,0,130000,1,"Con Ingreso Positivo"
"0002854051",1,136800,0,0,0,0,1,2000,138800,1,"Con Ingreso Positivo"
"0002855011",1,182000,0,0,0,0,0,0,182000,1,"Con Ingreso Positivo"
"0002855021",1,46800,0,0,0,0,0,0,46800,1,"Con Ingreso Positivo"
"0002855031",1,0,0,0,0,0,1,148000,148000,1,"Con Ingreso Positivo"
"0002855051",1,150800,0,0,0,0,0,0,150800,1,"Con Ingreso Positivo"
"0002856031",1,202380,0,0,0,0,0,0,202380,1,"Con Ingreso Positivo"
"0002856041",1,309600,0,0,0,0,1,15000,324600,1,"Con Ingreso Positivo"
"0002857011",1,403200,0,0,0,0,1,24000,427200,1,"Con Ingreso Positivo"
"0002857021",1,93600,0,0,0,0,0,0,93600,1,"Con Ingreso Positivo"
"0002857041",1,135200,0,0,0,0,1,9600,144800,1,"Con Ingreso Positivo"
"0002858011",1,135200,0,0,0,0,0,0,135200,1,"Con Ingreso Positivo"
"0002858021",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0002858041",1,98800,0,0,0,0,0,0,98800,1,"Con Ingreso Positivo"
"0002858051",1,67600,0,0,0,0,0,0,67600,1,"Con Ingreso Positivo"
"0002859021",1,173160,0,0,0,0,1,5200,178360,1,"Con Ingreso Positivo"
"0002859022",1,59200,0,0,0,0,0,0,59200,1,"Con Ingreso Positivo"
"0002859031",1,0,0,0,0,0,1,30000,30000,1,"Con Ingreso Positivo"
"0002859041",1,52000,0,0,0,0,0,0,52000,1,"Con Ingreso Positivo"
"0002859051",1,144000,0,0,0,0,1,12600,156600,1,"Con Ingreso Positivo"
"0002860011",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0002860031",1,104000,0,0,0,0,0,0,104000,1,"Con Ingreso Positivo"
"0002860051",1,172000,0,0,0,0,0,0,172000,1,"Con Ingreso Positivo"
"0002861041",1,372000,0,0,0,0,1,120000,492000,1,"Con Ingreso Positivo"
"0002862011",1,52000,0,0,0,0,0,0,52000,1,"Con Ingreso Positivo"
"0002862021",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0002862031",1,127400,0,0,0,0,0,0,127400,1,"Con Ingreso Positivo"
"0002862051",1,52000,1,36000,0,0,1,6000,94000,1,"Con Ingreso Positivo"
"0002863041",1,140400,0,0,0,0,0,0,140400,1,"Con Ingreso Positivo"
"0002865011",1,120000,0,0,0,0,0,0,120000,1,"Con Ingreso Positivo"
"0002865021",1,0,0,0,0,0,1,0,0,2,"Con Ingreso cero"
"0002865041",1,2e+05,0,0,0,0,0,0,2e+05,1,"Con Ingreso Positivo"
"0002865051",1,96000,0,0,0,0,0,0,96000,1,"Con Ingreso Positivo"
"0002866021",1,26000,0,0,0,0,0,0,26000,1,"Con Ingreso Positivo"
"0002866041",1,153200,0,0,0,0,0,0,153200,1,"Con Ingreso Positivo"
"0002866051",1,540000,0,0,0,0,0,0,540000,1,"Con Ingreso Positivo"
"0002867011",1,194480,0,0,0,0,1,5200,199680,1,"Con Ingreso Positivo"
"0002867031",1,158600,0,0,0,0,0,0,158600,1,"Con Ingreso Positivo"
"0002867041",1,0,0,0,0,0,1,36000,36000,1,"Con Ingreso Positivo"
"0002868011",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0002868051",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0002869011",1,442000,0,0,0,0,0,0,442000,1,"Con Ingreso Positivo"
"0002869021",1,78000,0,0,0,0,0,0,78000,1,"Con Ingreso Positivo"
"0002869041",1,0,0,0,0,0,1,600,600,1,"Con Ingreso Positivo"
"0002869051",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0002870031",1,238000,0,0,0,0,0,0,238000,1,"Con Ingreso Positivo"
"0002870041",1,78000,0,0,0,0,0,0,78000,1,"Con Ingreso Positivo"
"0002870051",1,202800,0,0,0,0,0,0,202800,1,"Con Ingreso Positivo"
"0002871011",1,154800,0,0,0,0,0,0,154800,1,"Con Ingreso Positivo"
"0002871021",1,62400,0,0,0,0,1,50000,112400,1,"Con Ingreso Positivo"
"0002871041",1,78000,0,0,0,0,1,6000,84000,1,"Con Ingreso Positivo"
"0002871051",1,93600,0,0,0,0,0,0,93600,1,"Con Ingreso Positivo"
"0002872011",1,98800,0,0,0,0,0,0,98800,1,"Con Ingreso Positivo"
"0002872021",1,78000,0,0,0,0,0,0,78000,1,"Con Ingreso Positivo"
"0002872031",1,70200,0,0,0,0,0,0,70200,1,"Con Ingreso Positivo"
"0002872041",1,104000,0,0,0,0,0,0,104000,1,"Con Ingreso Positivo"
"0002872051",1,150000,0,0,0,0,0,0,150000,1,"Con Ingreso Positivo"
"0002873011",1,52000,0,0,0,0,0,0,52000,1,"Con Ingreso Positivo"
"0002873021",1,36400,0,0,0,0,0,0,36400,1,"Con Ingreso Positivo"
"0002873031",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0002873041",1,132600,0,0,0,0,0,0,132600,1,"Con Ingreso Positivo"
"0002873051",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0002874031",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0002874051",1,130000,0,0,0,0,0,0,130000,1,"Con Ingreso Positivo"
"0002875011",1,98800,0,0,0,0,0,0,98800,1,"Con Ingreso Positivo"
"0002875021",1,336000,0,0,0,0,0,0,336000,1,"Con Ingreso Positivo"
"0002875031",1,83200,0,0,0,0,0,0,83200,1,"Con Ingreso Positivo"
"0002875041",1,146000,0,0,0,0,0,0,146000,1,"Con Ingreso Positivo"
"0002875051",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0002876041",1,132000,0,0,0,0,0,0,132000,1,"Con Ingreso Positivo"
"0002876051",1,0,0,0,0,0,1,144000,144000,1,"Con Ingreso Positivo"
"0002877021",1,46800,0,0,0,0,0,0,46800,1,"Con Ingreso Positivo"
"0002877031",1,234400,0,0,0,0,0,0,234400,1,"Con Ingreso Positivo"
"0002877041",1,76440,0,0,0,0,0,0,76440,1,"Con Ingreso Positivo"
"0002878021",1,78000,0,0,0,0,1,15300,93300,1,"Con Ingreso Positivo"
"0002878041",1,52000,0,0,0,0,0,0,52000,1,"Con Ingreso Positivo"
"0002878051",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0002879011",1,108000,0,0,0,0,0,0,108000,1,"Con Ingreso Positivo"
"0002879031",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0002879051",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0002880011",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0002880021",1,156000,0,0,0,0,0,0,156000,1,"Con Ingreso Positivo"
"0002880031",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0002880051",1,0,0,0,0,0,0,0,0,2,"Con Ingreso cero"
"0002881011",1,244400,0,0,0,0,0,0,244400,1,"Con Ingreso Positivo"
"0002881021",1,67600,0,0,0,0,0,0,67600,1,"Con Ingreso Positivo"
"0002881031",1,270400,0,0,0,0,0,0,270400,1,"Con Ingreso Positivo"
"0002882011",1,180000,0,0,0,0,0,0,180000,1,"Con Ingreso Positivo"
"0002882021",1,62400,0,0,0,0,0,0,62400,1,"Con Ingreso Positivo"
"0002882031",1,240000,0,0,0,0,1,60000,3e+05,1,"Con Ingreso Positivo"
"0002882041",1,67600,0,0,0,0,0,0,67600,1,"Con Ingreso Positivo"
"0002882051",1,0,0,0,0,0,1,41600,41600,1,"Con Ingreso Positivo"
"0002883011",1,75920,0,0,0,0,1,1600,77520,1,"Con Ingreso Positivo"
"0002883021",1,176800,0,0,0,0,0,0,176800,1,"Con Ingreso Positivo"
"0002883041",1,67600,0,0,0,0,1,43200,110800,1,"Con Ingreso Positivo"
